-3.7,-1.7,3.95275625645248e-13
-3.7,-1.5,4.809442811875269e-12
-3.7,-1.3,4.2770058119690016e-11
-3.7,-1.1,2.7810761603617685e-10
-3.7,-0.9,1.3227597285422525e-9
-3.7,-0.7,4.603573114898329e-9
-3.7,-0.5,1.1726930910340389e-8
-3.7,-0.3,2.1870122390688626e-8
-3.7,-0.1,2.9865273066652315e-8
-3.7,0.1,2.9865273066652315e-8
-3.7,0.3,2.1870122390688626e-8
-3.7,0.5,1.1726930910340389e-8
-3.7,0.7,4.60357311489833e-9
-3.7,0.9,1.3227597285422525e-9
-3.7,1.1,2.781076160361767e-10
-3.7,1.3,4.2770058119357696e-11
-3.7,1.5,4.809442555693219e-12
-3.7,1.7,3.951707660226312e-13
-3.7,1.9,8.774995045541357e-16
-3.7,2.1,-2.6614330059922325e-12
-3.7,2.3,-1.6643283292914745e-10
-3.7,2.5,-5.61004550570159e-9
-3.7,2.7,-1.0252102124228154e-7
-3.7,2.9,-1.0216200296761083e-6
-3.7,3.1,-5.5836715590417234e-6
-3.7,3.3,-0.00001682796039251676
-3.7,3.5,-0.00002808752961500919
-3.7,3.7,-0.00002603710339441728
-3.7,3.9,-0.000013417629656220698
-3.5,-3.9,1.7618220891562128e-33
-3.5,-3.7,6.9143952002229105e-31
-3.5,-3.5,1.9757404657320044e-28
-3.5,-3.3,4.1114243502644803e-26
-3.5,-3.1,6.232392122560016e-24
-3.5,-2.9,6.884007348983114e-22
-3.5,-2.7,5.542261241679531e-20
-3.5,-2.5,3.2534025628864937e-18
-3.5,-2.3,1.3929977784592954e-16
-3.5,-2.1,4.352023867374296e-15
-3.5,-1.9,9.925102776719223e-14
-3.5,-1.7,1.6529601095444529e-12
-3.5,-1.5,2.011208534253718e-11
-3.5,-1.3,1.7885545013822544e-10
-3.5,-1.1,1.162987964832147e-9
-3.5,-0.9,5.531504914268768e-9
-3.5,-0.7,1.9251181284020344e-8
-3.5,-0.5,4.903957580897426e-8
-3.5,-0.3,9.145628408503439e-8
-3.5,-0.1,1.2489033424772876e-7
-3.5,0.1,1.2489033424772876e-7
-3.5,0.3,9.145628408503439e-8
-3.5,0.5,4.903957580897426e-8
-3.5,0.7,1.9251181284020344e-8
-3.5,0.9,5.531504914268767e-9
-3.5,1.1,1.1629879648316103e-9
-3.5,1.3,1.7885544971594172e-10
-3.5,1.5,2.011190901132132e-11
-3.5,1.7,1.6137510810643209e-12
-3.5,1.9,-4.560049454577349e-12
-3.5,2.1,-2.9710881744232946e-10
-3.5,2.3,-1.0216203347411727e-8
-3.5,2.5,-1.9044518805423118e-7
-3.5,2.7,-1.9358695811660155e-6
-3.5,2.9,-0.000010792839037053205
-3.5,3.1,-0.000033180382438872716
-3.5,3.3,-0.00005649481333964057
-3.5,3.5,-0.00005342558396865461
-3.5,3.7,-0.000028087529615009194
-3.5,3.9,-8.200443955959183e-6
-3.3,-3.9,6.804417224766426e-33
-3.3,-3.7,2.6704415894725328e-30
-3.3,-3.5,7.630601602516447e-28
-3.3,-3.3,1.587892832049355e-25
-3.3,-3.1,2.4070419240371886e-23
-3.3,-2.9,2.6587053521585666e-21
-3.3,-2.7,2.140503180695592e-19
-3.3,-2.5,1.256512140115824e-17
-3.3,-2.3,5.379963241499246e-16
-3.3,-2.1,1.6808159204367178e-14
-3.3,-1.9,3.833221339654344e-13
-3.3,-1.7,6.383976174727192e-12
-3.3,-1.5,7.767584523696267e-11
-3.3,-1.3,6.907661751651184e-10
-3.3,-1.1,4.491631356982295e-9
-3.3,-0.9,2.1363489281749818e-8
-3.3,-0.7,7.435090664186692e-8
-3.3,-0.5,1.8939807923436828e-7
-3.3,-0.3,3.532176822580964e-7
-3.3,-0.1,4.823449236576661e-7
-3.3,0.1,4.823449236576661e-7
-3.3,0.3,3.5321768225809644e-7
-3.3,0.5,1.8939807923436833e-7
-3.3,0.7,7.435090664186692e-8
-3.3,0.9,2.1363489281748987e-8
-3.3,1.1,4.491631356313495e-9
-3.3,1.3,6.907658902682096e-10
-3.3,1.5,7.76112185073039e-11
-3.3,1.7,-1.450256371406436e-12
-3.3,1.9,-5.092376554031266e-10
-3.3,2.1,-1.7875467784767677e-8
-3.3,2.3,-3.3991866928652804e-7
-3.3,2.5,-3.524630597958968e-6
-3.3,2.7,-0.00002004495448895312
-3.3,2.9,-0.00006286184152811277
-3.3,3.1,-0.0001091844839831022
-3.3,3.3,-0.00010533282292573545
-3.3,3.5,-0.000056494813339640786
-3.3,3.7,-0.00001682796039251679
-3.3,3.9,-2.7756043418627426e-6
-3.1,-3.9,2.4271048249994875e-32
-3.1,-3.7,9.525344276397743e-30
-3.1,-3.5,2.721801052929673e-27
-3.1,-3.3,5.663941858623348e-25
-3.1,-3.1,8.585809592085981e-23
-3.1,-2.9,9.483481649441102e-21
-3.1,-2.7,7.635077958496802e-19
-3.1,-2.5,4.481921929455152e-17
-3.1,-2.3,1.9190085365603206e-15
-3.1,-2.1,5.995394308604616e-14
-3.1,-1.9,1.3672927013733778e-12
-3.1,-1.7,2.27713540531978e-11
-3.1,-1.5,2.770662240727096e-10
-3.1,-1.3,2.463931680207541e-9
-3.1,-1.1,1.60214457428201e-8
-3.1,-0.9,7.620259928249752e-8
-3.1,-0.7,2.652063186685899e-7
-3.1,-0.5,6.755744059897715e-7
-3.1,-0.3,1.2599114850235302e-6
-3.1,-0.1,1.7205025394294413e-6
-3.1,0.1,1.7205025394294413e-6
-3.1,0.3,1.2599114850235302e-6
-3.1,0.5,6.755744059897716e-7
-3.1,0.7,2.6520631866858874e-7
-3.1,0.9,7.620259928147975e-8
-3.1,1.1,1.602144530055518e-8
-3.1,1.3,2.4638293343281186e-9
-3.1,1.5,2.6440975564747336e-10
-3.1,1.7,-8.17104839538353e-10
-3.1,1.9,-3.005048525089803e-8
-3.1,2.1,-5.829454572680721e-7
-3.1,2.3,-6.165977510147362e-6
-3.1,2.5,-0.000035770745925656174
-3.1,2.7,-0.000114432301360677
-3.1,2.9,-0.00020275454902472212
-3.1,3.1,-0.00019954278376269592
-3.1,3.3,-0.00010918448398310185
-3.1,3.5,-0.00003318038243887257
-3.1,3.7,-5.583671559041734e-6
-3.1,3.9,-5.180283329506011e-7
-2.9,-3.9,7.995707870904272e-32
-2.9,-3.7,3.137972015865273e-29
-2.9,-3.5,8.966537365094666e-27
-2.9,-3.3,1.8658948733692404e-24
-2.9,-3.1,2.8284573715645013e-22
-2.9,-2.9,3.1241810444173625e-20
-2.9,-2.7,2.515254071686963e-18
-2.9,-2.5,1.4764973510202177e-16
-2.9,-2.3,6.321866077688092e-15
-2.9,-2.1,1.975086571013548e-13
-2.9,-1.9,4.504326678380983e-12
-2.9,-1.7,7.50165765258471e-11
-2.9,-1.5,9.12750271832935e-10
-2.9,-1.3,8.117028043318808e-9
-2.9,-1.1,5.2780085360391255e-8
-2.9,-0.9,2.510372508879713e-7
-2.9,-0.7,8.736797142762322e-7
-2.9,-0.5,2.225571611634104e-6
-2.9,-0.3,4.150576471197702e-6
-2.9,-0.1,5.667919853248719e-6
-2.9,0.1,5.667919853248719e-6
-2.9,0.3,4.150576471197702e-6
-2.9,0.5,2.2255716116341032e-6
-2.9,0.7,8.736797142747441e-7
-2.9,0.9,2.510372502283025e-7
-2.9,1.1,5.2779929630879e-8
-2.9,1.3,8.09738227616002e-9
-2.9,1.5,-4.17170663140388e-10
-2.9,1.7,-4.8468340479762496e-8
-2.9,1.9,-9.60565118297756e-7
-2.9,2.1,-0.000010364326328881405
-2.9,2.3,-0.00006133444987880122
-2.9,2.5,-0.0002001547953713008
-2.9,2.7,-0.00036177423986393685
-2.9,2.9,-0.00036321703468743054
-2.9,3.1,-0.00020275454902472225
-2.9,3.3,-0.00006286184152811258
-2.9,3.5,-0.0000107928390370532
-2.9,3.7,-1.021620029676107e-6
-2.9,3.9,-5.302782065546223e-8
-2.7,-3.9,2.4327532565786543e-31
-2.7,-3.7,9.547511945132129e-29
-2.7,-3.5,2.7281353105781563e-26
-2.7,-3.3,5.6771231553695826e-24
-2.7,-3.1,8.605790748494748e-22
-2.7,-2.9,9.505551895207357e-20
-2.7,-2.7,7.652846544104119e-18
-2.7,-2.5,4.492352394222273e-16
-2.7,-2.3,1.9234745111551613e-14
-2.7,-2.1,6.009346971207832e-13
-2.7,-1.9,1.3704747062377133e-11
-2.7,-1.7,2.28243482363952e-10
-2.7,-1.5,2.7771102098773705e-9
-2.7,-1.3,2.4696658164977507e-8
-2.7,-1.1,1.605873133842697e-7
-2.7,-0.9,7.637994048537095e-7
-2.7,-0.7,2.6582351491864596e-6
-2.7,-0.5,6.7714662247190596e-6
-2.7,-0.3,0.000012628435896357826
-2.7,-0.1,0.000017245065288350604
-2.7,0.1,0.000017245065288350604
-2.7,0.3,0.000012628435896357822
-2.7,0.5,6.771466224716971e-6
-2.7,0.7,2.65823514824111e-6
-2.7,0.9,7.637991771840133e-7
-2.7,1.1,1.6055801503775591e-7
-2.7,1.3,2.267327120034665e-8
-2.7,1.5,-7.256425661276566e-8
-2.7,1.7,-1.5205912189287577e-6
-2.7,1.9,-0.00001673904610472331
-2.7,2.1,-0.00010104958008212577
-2.7,2.3,-0.0003363870083914846
-2.7,2.5,-0.0006202432432946187
-2.7,2.7,-0.0006352640643243954
-2.7,2.9,-0.00036177423986393973
-2.7,3.1,-0.0001144323013606772
-2.7,3.3,-0.00002004495448895334
-2.7,3.5,-1.935869581166066e-6
-2.7,3.7,-1.0252102124229492e-7
-2.7,3.9,-2.9599772687170094e-9
-2.5,-3.9,6.836185417446735e-31
-2.5,-3.7,2.6829092410004023e-28
-2.5,-3.5,7.66622705216665e-26
-2.5,-3.3,1.5953063230818762e-23
-2.5,-3.1,2.4182798260635248e-21
-2.5,-2.9,2.6711182104656327e-19
-2.5,-2.7,2.1504966773056258e-17
-2.5,-2.5,1.2623784942381936e-15
-2.5,-2.3,5.4050810004193686e-14
-2.5,-2.1,1.6886632468494765e-12
-2.5,-1.9,3.8511177308681534e-11
-2.5,-1.7,6.4137814291578e-10
-2.5,-1.5,7.8038495148847e-9
-2.5,-1.3,6.9399119681024e-8
-2.5,-1.1,4.5126017070804655e-7
-2.5,-0.9,2.1463230291639844e-6
-2.5,-0.7,7.469803280773166e-6
-2.5,-0.5,0.00001902823418631625
-2.5,-0.3,0.00003548667712124535
-2.5,-0.1,0.00004845968787376696
-2.5,0.1,0.00004845968787376696
-2.5,0.3,0.00003548667712124253
-2.5,0.5,0.00001902823418501469
-2.5,0.7,7.469802960509697e-6
-2.5,0.9,2.1462810457643285e-6
-2.5,1.1,4.4830233088353127e-7
-2.5,1.3,-4.295326892988818e-8
-2.5,1.5,-2.30572226818987e-6
-2.5,1.7,-0.000025975333867215386
-2.5,1.9,-0.00015996244108977748
-2.5,2.1,-0.0005432106651529337
-2.5,2.3,-0.0010217480791891505
-2.5,2.5,-0.0010675796482115148
-2.5,2.7,-0.0006202432432950466
-2.5,2.9,-0.00020015479537144868
-2.5,3.1,-0.00003577074592570109
-2.5,3.3,-3.524630597971545e-6
-2.5,3.5,-1.9044518805748434e-7
-2.5,3.7,-5.6100455064795836e-9
-2.5,3.9,-8.957748644102367e-11
-2.3,-3.9,1.7742139458249992e-30
-2.3,-3.7,6.963027915490946e-28
-2.3,-3.5,1.989636926996512e-25
-2.3,-3.3,4.140342242255237e-23
-2.3,-3.1,6.27622793998862e-21
-2.3,-2.9,6.932426331635545e-19
-2.3,-2.7,5.581242991749767e-17
-2.3,-2.5,3.276285519612892e-15
-2.3,-2.3,1.402795492517425e-13
-2.3,-2.1,4.3826340272299995e-12
-2.3,-1.9,9.994911441877032e-11
-2.3,-1.7,1.6645862805051533e-9
-2.3,-1.5,2.0253544619343196e-8
-2.3,-1.3,1.8011343818533022e-7
-2.3,-1.1,1.1711678941008265e-6
-2.3,-0.9,5.570411009517022e-6
-2.3,-0.7,0.00001938658537767495
-2.3,-0.5,0.00004938449800929876
-2.3,-0.3,0.0000920995459424962
-2.3,-0.1,0.00012576875637984461
-2.3,0.1,0.0001257687563798409
-2.3,0.3,0.00009209954594076878
-2.3,0.5,0.00004938449757773733
-2.3,0.7,0.00001938652757336485
-2.3,0.9,5.566256586069756e-6
-2.3,1.1,1.0101862900902428e-6
-2.3,1.3,-3.2014620170949985e-6
-2.3,1.5,-0.000038711172828030454
-2.3,1.7,-0.0002433057346838304
-2.3,1.9,-0.0008428556139435756
-2.3,2.1,-0.00161727181667457
-2.3,2.3,-0.0017238688307197173
-2.3,2.5,-0.0010217480792399248
-2.3,2.7,-0.00033638700841066323
-2.3,2.9,-0.00006133444988512222
-2.3,3.1,-6.165977512066364e-6
-2.3,3.3,-3.399186698245247e-7
-2.3,3.5,-1.021620348671149e-8
-2.3,3.7,-1.6643286624017853e-10
-2.3,3.9,-1.4618078560327477e-12
-2.1,-3.9,4.252811854361575e-30
-2.1,-3.7,1.669046043692764e-27
-2.1,-3.5,4.769183293851555e-25
-2.1,-3.3,9.924449422076681e-23
-2.1,-3.1,1.5044192748453016e-20
-2.1,-2.9,1.661710807370307e-18
-2.1,-2.7,1.337830559286531e-16
-2.1,-2.5,7.853295217323746e-15
-2.1,-2.3,3.3625174200014097e-13
-2.1,-2.1,1.050522570209401e-11
-2.1,-1.9,2.3957921180556086e-10
-2.1,-1.7,3.9900330409466995e-9
-2.1,-1.5,4.854798648066634e-8
-2.1,-1.3,4.3173404588403254e-7
-2.1,-1.1,2.8073033215844242e-6
-2.1,-0.9,0.000013352341207079418
-2.1,-0.7,0.00004646987491084219
-2.1,-0.5,0.0001183752270055923
-2.1,-0.3,0.00022076370325542125
-2.1,-0.1,0.0003014691990438544
-2.1,0.1,0.0003014691990416632
-2.1,0.3,0.0002207637026949236
-2.1,0.5,0.00011837515053771058
-2.1,0.7,0.000046464268469773804
-2.1,0.9,0.00001313071795048699
-2.1,1.1,-1.9418007725000807e-6
-2.1,1.3,-0.0000550571449971884
-2.1,1.5,-0.00035553862680918824
-2.1,1.7,-0.0012565873503246109
-2.1,1.9,-0.0024596855018013813
-2.1,2.1,-0.002674644689322871
-2.1,2.3,-0.0016172718207209523
-2.1,2.5,-0.0005432106668337454
-2.1,2.7,-0.00010104958068292696
-2.1,2.9,-0.000010364326526388413
-2.1,3.1,-5.829455172220019e-7
-2.1,3.3,-1.787548459292684e-8
-2.1,3.5,-2.9711316946619634e-10
-2.1,3.7,-2.6624737140811882e-12
-2.1,3.9,-1.2801734606806916e-14
-1.9,-3.9,9.41512086700983e-30
-1.9,-3.7,3.6950306695319366e-27
-1.9,-3.5,1.0558293827259847e-24
-1.9,-3.3,2.197132016879051e-22
-1.9,-3.1,3.330570407985916e-20
-1.9,-2.9,3.678791500193306e-18
-1.9,-2.7,2.961766673683926e-16
-1.9,-2.5,1.7386079195168222e-14
-1.9,-2.3,7.444135555247574e-13
-1.9,-2.1,2.325707629222676e-11
-1.9,-1.9,5.303943166074428e-10
-1.9,-1.7,8.833365934764018e-9
-1.9,-1.5,1.0747834054564664e-7
-1.9,-1.3,9.557978027113722e-7
-1.9,-1.1,6.21497047271645e-6
-1.9,-0.9,0.000029560185276242626
-1.9,-0.7,0.00010287769696188371
-1.9,-0.5,0.00026206592454109176
-1.9,-0.3,0.0004887394558043296
-1.9,-0.1,0.0006674099494212506
-1.9,0.1,0.0006674099487255967
-1.9,0.3,0.000488739358551352
-1.9,0.5,0.000262058654931998
-1.9,0.7,0.00010258454050960685
-1.9,0.9,0.00002315174670185894
-1.9,1.1,-0.00007016847505314547
-1.9,1.3,-0.0004983774095629779
-1.9,1.5,-0.0017999682676247356
-1.9,1.7,-0.003594451168552578
-1.9,1.9,-0.003987364025449354
-1.9,2.1,-0.0024596857181235186
-1.9,2.3,-0.0008428557131482746
-1.9,2.5,-0.0001599624795835682
-1.9,2.7,-0.000016739059809174123
-1.9,2.9,-9.605696226207541e-7
-1.9,3.1,-3.0051852543565873e-8
-1.9,3.3,-5.096209775368135e-10
-1.9,3.5,-4.659300482324478e-12
-1.9,3.7,-2.2856595387601196e-14
-1.9,3.9,-5.991357786504375e-17
-1.7,-3.9,1.925114552797864e-29
-1.7,-3.7,7.55524800552738e-27
-1.7,-3.5,2.158859709618072e-24
-1.7,-3.3,4.492487010967755e-22
-1.7,-3.1,6.810034254944475e-20
-1.7,-2.9,7.52204369314615e-18
-1.7,-2.7,6.055939381695429e-16
-1.7,-2.5,3.554940456315856e-14
-1.7,-2.3,1.52210618358075e-12
-1.7,-2.1,4.755386219287816e-11
-1.7,-1.9,1.0844999570784042e-9
-1.7,-1.7,1.8061628260080607e-8
-1.7,-1.5,2.1976150962482214e-7
-1.7,-1.3,1.9543246292194293e-6
-1.7,-1.1,0.000012707781741679748
-1.7,-0.9,0.00006044186119963118
-1.7,-0.7,0.00021035455032867003
-1.7,-0.5,0.0005358475290862218
-1.7,-0.3,0.0009993280520202653
-1.7,-0.1,0.0013646565168109956
-1.7,0.1,0.0013646563988782023
-1.7,0.3,0.0009993189935581983
-1.7,0.5,0.000535474941425669
-1.7,0.7,0.00020204570468479091
-1.7,0.9,-0.00004058651497569093
-1.7,1.1,-0.0006610261225175674
-1.7,1.3,-0.0024757153033125095
-1.7,1.5,-0.005046917612616459
-1.7,1.7,-0.005711660616163969
-1.7,1.9,-0.003594458917418544
-1.7,2.1,-0.0012565912928037837
-1.7,2.3,-0.0002433073977480024
-1.7,2.5,-0.000025975975209808192
-1.7,2.7,-1.520819461805475e-6
-1.7,2.9,-4.854335704875451e-8
-1.7,3.1,-8.398761935198712e-10
-1.7,3.3,-7.834232544687167e-12
-1.7,3.5,-3.9209627272307876e-14
-1.7,3.7,-1.0485987257269241e-16
-1.7,3.9,-1.4932444285488904e-19
-1.5,-3.9,3.635544565419386e-29
-1.5,-3.7,1.426795137003653e-26
-1.5,-3.5,4.0769681327711424e-24
-1.5,-3.3,8.483981752270754e-22
-1.5,-3.1,1.2860628463099438e-19
-1.5,-2.9,1.420524561435419e-17
-1.5,-2.7,1.1436533724790302e-15
-1.5,-2.5,6.71344177276612e-14
-1.5,-2.3,2.8744704329219267e-12
-1.5,-2.1,8.98046222741971e-11
-1.5,-1.9,2.048058864162778e-9
-1.5,-1.7,3.410906346458869e-8
-1.5,-1.5,4.1501569910320136e-7
-1.5,-1.3,3.690707273796275e-6
-1.5,-1.1,0.00002399841961090161
-1.5,-0.9,0.00011414337971515357
-1.5,-0.7,0.0003972508239638417
-1.5,-0.5,0.0010119385205736358
-1.5,-0.3,0.0018872132379030302
-1.5,-0.1,0.0025771294018038958
-1.5,0.1,0.002577118697813458
-1.5,0.3,0.0018867582501677228
-1.5,0.5,0.0010015876452068092
-1.5,0.7,0.00026885871183181606
-1.5,0.9,-0.000759310451686711
-1.5,1.1,-0.003252816561604825
-1.5,1.3,-0.006805790822331007
-1.5,1.5,-0.007860979296557144
-1.5,1.7,-0.005047103265062507
-1.5,1.9,-0.001800073697906348
-1.5,2.1,-0.00035558708499101724
-1.5,2.3,-0.00003873142349817012
-1.5,2.5,-2.31352605056787e-6
-1.5,2.7,-7.534136567851793e-8
-1.5,2.9,-1.3299209206601737e-9
-1.5,3.1,-1.2656468363485306e-11
-1.5,3.3,-6.462675207704947e-14
-1.5,3.5,-1.7633164304294525e-16
-1.5,3.7,-2.561833848256479e-19
-1.5,3.9,-1.9761141285565525e-22
-1.3,-3.9,6.341116405037642e-29
-1.3,-3.7,2.4886159115044764e-26
-1.3,-3.5,7.111047337129475e-24
-1.3,-3.3,1.4797759974752588e-21
-1.3,-3.1,2.243150666645142e-19
-1.3,-2.9,2.4776787744163184e-17
-1.3,-2.7,1.9947600775441704e-15
-1.3,-2.5,1.1709584351458353e-13
-1.3,-2.3,5.013650990464493e-12
-1.3,-2.1,1.566372116314289e-10
-1.3,-1.9,3.5722240316594987e-9
-1.3,-1.7,5.949302451156097e-8
-1.3,-1.5,7.238703333253428e-7
-1.3,-1.3,6.437331192690755e-6
-1.3,-1.1,0.00004185804067761552
-1.3,-0.9,0.00019908886910081566
-1.3,-0.7,0.0006928848408042582
-1.3,-0.5,0.0017650230469339711
-1.3,-0.3,0.003291676954988664
-1.3,-0.1,0.004495016572078345
-1.3,0.1,0.004494495188120014
-1.3,0.3,0.003279287397239273
-1.3,0.5,0.0016082454009206503
-1.3,0.7,-0.0003951557721564661
-1.3,0.9,-0.003964965170768749
-1.3,1.1,-0.008785696826389262
-1.3,1.3,-0.0103902119363846
-1.3,1.5,-0.006808757659271731
-1.3,1.7,-0.002477610134916946
-1.3,1.9,-0.0004993296351414302
-1.3,2.1,-0.000055488722405723926
-1.3,2.3,-3.3815704415878813e-6
-1.3,2.5,-1.1235227151289208e-7
-1.3,2.7,-2.0233849641007415e-9
-1.3,2.9,-1.9645741198933336e-11
-1.3,3.1,-1.0234566467080076e-13
-1.3,3.3,-2.848956458099069e-16
-1.3,3.5,-4.222788333367308e-19
-1.3,3.7,-3.323007453960285e-22
-1.3,3.9,-1.3845760261139974e-25
-1.1,-3.9,1.021518744922993e-28
-1.1,-3.7,4.009022449965383e-26
-1.1,-3.5,1.145550356072278e-23
-1.1,-3.3,2.3838372047545277e-21
-1.1,-3.1,3.613591532663978e-19
-1.1,-2.9,3.991403326773516e-17
-1.1,-2.7,3.2134480459473917e-15
-1.1,-2.5,1.886349207669048e-13
-1.1,-2.3,8.076714166780327e-12
-1.1,-2.1,2.523338757512932e-10
-1.1,-1.9,5.754655139198407e-9
-1.1,-1.7,9.583996854591897e-8
-1.1,-1.5,1.1661150301434597e-6
-1.1,-1.3,0.000010370184149369965
-1.1,-1.1,0.00006743098605897495
-1.1,-0.9,0.0003207211442669755
-1.1,-0.7,0.0011161991158642078
-1.1,-0.5,0.002843354241085852
-1.1,-0.3,0.005302695803417296
-1.1,-0.1,0.007240641055716277
-1.1,0.1,0.007226993612771234
-1.1,0.3,0.0051187676365411616
-1.1,0.5,0.0015410759331922854
-1.1,0.7,-0.003968165784768087
-1.1,0.9,-0.010675014030965496
-1.1,1.1,-0.013143858707016613
-1.1,1.3,-0.008817184682917015
-1.1,1.5,-0.003275648866184328
-1.1,1.7,-0.0006736380642856974
-1.1,1.9,-0.00007637769086840435
-1.1,2.1,-4.748851759721916e-6
-1.1,2.3,-1.6097352723039442e-7
-1.1,2.5,-2.957651109012709e-9
-1.1,2.7,-2.929665882273907e-11
-1.1,2.9,-1.5568815923998058e-13
-1.1,3.1,-4.4190380437057395e-16
-1.1,3.3,-6.664185710424024e-19
-1.1,3.5,-5.25514549575989e-22
-1.1,3.7,-1.882569127466861e-25
-1.1,3.9,5.082167494991262e-29
-0.9,-3.9,1.5198900912092642e-28
-0.9,-3.7,5.964915990857883e-26
-0.9,-3.5,1.7044333679774845e-23
-0.9,-3.3,3.5468468507660385e-21
-0.9,-3.1,5.37656502833446e-19
-0.9,-2.9,5.93870097454718e-17
-0.9,-2.7,4.781202364798482e-15
-0.9,-2.5,2.8066479284829637e-13
-0.9,-2.3,1.2017124394564058e-11
-0.9,-2.1,3.754407436996287e-10
-0.9,-1.9,8.562195617073334e-9
-0.9,-1.7,1.4259769511201174e-7
-0.9,-1.5,1.7350309881863283e-6
-0.9,-1.3,0.000015429516301973008
-0.9,-1.1,0.00010032873869660517
-0.9,-0.9,0.00047719230820710115
-0.9,-0.7,0.0016607622771365143
-0.9,-0.5,0.004230535433191268
-0.9,-0.3,0.007889106119420432
-0.9,-0.1,0.010758303202257296
-0.9,0.1,0.010566687767677878
-0.9,0.3,0.006392087726038698
-0.9,0.5,-0.0017344848533071121
-0.9,0.7,-0.01149953153536653
-0.9,0.9,-0.01565357608598708
-0.9,1.1,-0.010895406436272674
-0.9,1.3,-0.00414862452275558
-0.9,1.5,-0.0008717188004086623
-0.9,1.7,-0.00010088577846046317
-0.9,1.9,-6.399876363985959e-6
-0.9,2.1,-2.2124780625384906e-7
-0.9,2.3,-4.142426790797744e-9
-0.9,2.5,-4.170517277558398e-11
-0.9,2.7,-2.2288672602679448e-13
-0.9,2.9,-6.00264035402687e-16
-0.9,3.1,-4.800547733934389e-19
-0.9,3.3,2.713221756544635e-21
-0.9,3.5,1.6682666535287276e-23
-0.9,3.7,5.95662174817231e-26
-0.9,3.9,1.5197897066501907e-28
-0.7,-3.9,2.08864187672764e-28
-0.7,-3.7,8.197022535721207e-26
-0.7,-3.5,2.3422423295115805e-23
-0.7,-3.3,4.874097744360839e-21
-0.7,-3.1,7.388507193639587e-19
-0.7,-2.9,8.160997704441242e-17
-0.7,-2.7,6.570356331561139e-15
-0.7,-2.5,3.8569120431500204e-13
-0.7,-2.3,1.6514002814797166e-11
-0.7,-2.1,5.159328716032406e-10
-0.7,-1.9,1.1766219424310945e-8
-0.7,-1.7,1.959585887994056e-7
-0.7,-1.5,2.3842897597900687e-6
-0.7,-1.3,0.000021203331779634494
-0.7,-1.1,0.0001378723402588016
-0.7,-0.9,0.0006557602926196523
-0.7,-0.7,0.0022822145734692463
-0.7,-0.5,0.0058129682065051974
-0.7,-0.3,0.01082543311196799
-0.7,-0.1,0.014581153065306184
-0.7,0.1,0.013150821970468551
-0.7,0.3,0.004117880976158374
-0.7,0.5,-0.009320724759354897
-0.7,0.7,-0.01664220538497657
-0.7,0.9,-0.01250453351665774
-0.7,1.1,-0.004946492560341014
-0.7,1.3,-0.0010668372819841736
-0.7,1.5,-0.0001260078224367606
-0.7,1.7,-8.112887043802062e-6
-0.7,1.9,-2.8139026020249476e-7
-0.7,2.1,-5.090591630808494e-9
-0.7,2.3,-4.1292972477168575e-11
-0.7,2.5,6.58935780209531e-14
-0.7,2.7,5.62502809244899e-15
-0.7,2.9,8.012203208336961e-17
